Удельный расход кокса (кг/т),Чугун.Si,Чугун.P,t колошникового газа 4 (°С),t колошникового газа 3 (°С),t колошникового газа 1 (°С),t колошникового газа 2 (°С),t колошникового газа в пылеуловителе (°С),Чугун.Ti,Уровень засыпи (юг) (м),Положение клапана малый снорт (%),Уровень засыпи (север) (м),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м),Длительность простоя (сут),t периферийных газов 5 (°С),O₂ в горячем дутье,Колошниковый газ (H₂),Чугун.C,Содержание кислорода в дутье (%),Перепад давлений нижний (ат),Колошниковый газ (CO₂),Расход холодного дутья (м³/ч),Перепад давлений общий (ат),Расход природного газа (м³/ч),Выход колошникового газа (м³/ч),Шлак,упдп,CO₂ в колошниковом газе (%)
442.6920543,,,130.8630252,141.6090681,146.2243466,150.9582409,133.0778414,,0.774127387,0.471026391,0.874715368,0.748809695,0.84659287,0.0,232.3115768,26.5,7.666666667,,26.02421941,1.305710713,19.20000013,226809.9123,1.45023991,20977.93587,337083.0278,,,19.39619806
417.1289612,,,133.1577209,141.9054766,148.8239257,149.4580657,134.3879455,,0.767868124,0.80729135,0.871662478,0.775616015,0.840939743,0.0,219.9347992,27.16666667,7.933333397,,26.68659965,1.316518118,19.66666667,226785.1445,1.460177665,20983.3641,340148.2344,,,20.71370268
415.6225685,,,126.5208222,138.3657487,141.5861432,147.1992865,129.9058568,,0.794904279,5.062585637,0.932647226,0.809536286,0.915187371,0.0,222.3469652,27.43333308,7.833333333,,26.72508152,1.302690968,19.13333321,227099.1797,1.447623849,20781.76335,340007.6042,,,21.04720243
422.6577244,,,125.3751109,134.3579454,138.1309814,144.794891,127.8994513,,1.247130225,0.47869146,1.47452156,1.29059647,1.429619347,0.0,198.3991083,26.03333346,7.966666698,,26.70002071,1.27206182,20.53333282,227461.3919,1.413134754,20631.6766,331911.9987,,,20.55679727
417.3486912,,,128.6734867,141.9961243,144.4689245,146.6759745,131.5652733,,0.759053759,1.187932345,0.932221929,0.771268343,0.90829964,0.0,226.2792193,25.73333359,8.133333206,,26.65599473,1.314847221,20.36666679,222433.0853,1.468707189,20827.97103,317560.7565,,,19.778066
415.3159388,,,119.1096913,130.3678827,128.4542529,133.1648731,118.2493076,,0.869293399,0.426999748,1.07199544,0.865058673,1.067508395,0.0,222.542146,25.60000038,7.53333346,,26.68751788,1.215136563,19.53333282,224980.9219,1.400420705,20987.5048,317249.582,,,20.94228053
421.5083764,,,122.4799976,133.3688593,134.9524571,137.0697273,123.0446475,,0.790131425,0.875397539,0.946519511,0.80754822,0.928553097,0.0,228.5863514,26.70000013,7.600000064,,26.16770728,1.242920945,19.06666692,227908.8678,1.424611002,20637.67074,321186.1029,,,23.64491502
424.046321,,,129.4762061,133.7112226,137.6643794,142.0777998,127.9350758,,1.036261559,8.19360794,1.243547919,1.085319735,1.202992921,0.0,215.6306286,27.76666641,7.699999968,,27.17071756,1.297656233,19.8333327,225856.1634,1.450193867,20625.6932,323567.4193,,,22.52639405
417.0848371,,,124.4882615,131.9672451,137.6675374,139.1780043,125.4448036,,0.752342068,4.066389367,0.891426496,0.770165337,0.844655556,0.0,201.4403782,27.09999943,7.633333365,,27.13292901,1.316955452,19.20000013,222610.6556,1.460510428,20987.96167,317960.7656,,,21.41901358
419.6873969,,,123.7144947,129.5383794,132.9247042,136.0414483,121.7399654,,0.742122494,2.853114295,0.877651237,0.749631134,0.845928945,0.0,213.7693392,27.13333321,7.76666673,,27.09639748,1.3068479,19.83333333,223031.8815,1.453067104,20866.22493,317027.8542,,,21.45715626
421.9726533,,,117.6406816,128.4148925,130.9566787,134.5475359,118.1060575,,0.796701496,3.204111461,0.949550758,0.80960758,0.909689752,0.125,221.6224384,26.6666673,7.633333365,,26.40521518,1.139799764,19.59999975,202915.9558,1.28621528,18178.75205,289575.2031,,,21.30338875
415.4836767,,,122.7197835,134.0010182,135.7789354,141.0696977,124.6213827,,0.76879219,4.218472895,0.935418285,0.77405937,0.896587561,0.0,234.3166968,28.23333295,7.700000127,,27.59603882,1.27106597,20.30000051,221826.8411,1.44255959,20822.21598,309491.0573,,,21.54603942
421.7882992,,,131.0786384,137.5116316,143.4517514,148.6948675,133.3452578,,0.765475263,3.440892807,0.911314728,0.776865937,0.881729479,0.0,216.7493394,27.89999962,8.0,,27.07514501,1.272070656,18.93333308,224985.6504,1.448738674,20896.99618,317925.4388,,,21.27458636
416.911266,,,136.2345451,138.8401988,146.5488879,154.4569626,137.8562895,,0.84237361,3.763090099,1.003963426,0.878050166,0.960049478,0.0,228.7789434,27.10000038,8.066666603,,27.00136892,1.30971008,20.33333333,226323.5391,1.448289365,20914.89665,320316.1745,,,21.13838887
416.2685937,,,135.3420798,142.548694,148.1384474,157.362765,142.0229657,,0.725203412,0.929668114,0.864186689,0.744506073,0.85667141,0.0,212.5828546,27.46666718,8.03333346,,26.69445221,1.283578679,19.89999962,225632.071,1.432003473,20973.80534,317833.9857,,,20.97560581
416.3255778,,,153.2384218,153.6525809,159.6158212,155.3843733,150.1858966,,0.693829482,1.562423114,0.767118732,0.707087976,0.7631645,0.0,251.4021683,27.53333346,8.133333524,,26.64089068,1.319786762,19.43333308,224572.4694,1.479468957,20772.24943,315653.9544,,,21.07039785
410.4144015,,,156.4733219,158.5653032,162.1813189,160.6577943,153.2697481,,0.711999762,3.215127588,0.789484081,0.73974253,0.788467822,0.0,276.5808792,27.60000038,8.03333346,,26.8982412,1.333214119,18.83333397,224037.1934,1.475093752,20584.53906,317958.4622,,,21.09818459
400.7503684,,,128.0966415,131.7081776,136.0896149,144.5825812,118.5831423,,1.553621876,5.450928092,1.76986099,1.61023356,1.745266251,0.333333333,234.727218,27.16666667,7.399999936,,24.32524927,0.871126158,18.93333308,161029.1809,0.967825228,13425.0017,213115.1975,,,21.64916865
403.9577235,,,142.9331366,147.3199088,151.1885592,157.0722758,142.178573,,0.738861896,0.771147806,0.878441068,0.719115545,0.864487151,0.0,239.278904,27.46666654,7.600000064,,26.62282157,1.238763079,19.53333282,224365.1484,1.399261986,20883.42269,324960.1133,,,21.27403951
401.1960372,0.798562497,0.0594375,131.1990051,140.8339545,141.4832265,148.4450105,132.8017639,0.0690625,0.696903753,0.664225928,0.846965502,0.675721067,0.825949537,0.0,242.2760855,27.03333346,7.433333238,4.900000095,26.24465609,1.239754637,20.43333308,225342.8568,1.412936911,20626.66951,332796.8242,1676.024994,2.321383494,21.01782473
401.0510078,0.744615385,0.058,131.6315282,142.2656593,141.0356312,146.8699703,132.5267871,0.062615385,0.709766711,1.031713887,0.840419963,0.6882572,0.83372548,0.0,234.9620539,27.0,7.600000064,4.730000019,26.21390565,1.242242321,19.76666641,225930.8542,1.410825208,20369.97941,332390.7135,1518.450001,2.562844186,21.17685318
407.4867803,0.665642858,0.0575,137.4051825,149.7307281,146.8504419,152.2747663,139.2772929,0.064214286,0.712228934,1.979163008,0.84538796,0.69272054,0.8357265,0.0,243.470459,27.36666616,8.133333206,4.639999866,26.03014628,1.27019616,19.83333333,225471.5872,1.432943871,20716.59025,334078.8659,1661.699997,2.500316465,20.81511768
415.7267289,0.69992308,0.058076924,139.8240004,148.9458268,148.1154391,157.0083421,138.8002453,0.066076923,0.757637377,19.96974239,0.89717367,0.744943341,0.889431648,0.0,214.0092475,26.60000038,8.199999809,4.579999924,26.05951595,1.273617466,19.86666679,222056.347,1.432118058,20676.61336,330723.7773,1532.775002,2.377683092,20.65959962
417.4786807,0.639923082,0.057923077,140.6658983,149.7235502,150.5314388,157.0223999,140.4877017,0.061153846,0.700684917,16.1534884,0.87486398,0.716801934,0.858288065,0.0,244.9660702,26.56666692,8.100000064,4.75,26.44241508,1.246154105,20.46666654,222997.7077,1.400759627,20896.20044,330862.8503,1547.099998,2.466803603,20.64425508
422.9014193,0.646333333,0.059066667,138.8005063,143.3801543,149.4983095,153.7499657,139.0259574,0.065466666,0.701616372,,0.878577548,0.741959547,0.837812386,0.0,211.5752939,26.66666667,8.066666921,4.800000191,26.5476737,1.237657994,19.40000025,223665.459,1.415148144,20852.92489,332257.8255,1633.04998,2.697538207,20.62222489
431.8160834,0.68407143,0.061428572,133.568258,140.9003747,146.0405223,148.2591095,133.5726557,0.068785714,0.676222543,0.819919888,0.849047728,0.699527333,0.818669995,0.0,192.9438229,26.76666641,7.933333397,4.78000021,26.45497624,1.264685611,19.76666641,224150.3743,1.439558292,20336.29175,331438.2422,1547.099995,2.535238037,20.75663273
433.2629643,1.093799996,0.068800001,153.1097647,160.7016811,160.7751878,157.3849487,150.5537529,0.083866667,0.695182455,1.64526018,0.801744349,0.686578184,0.801969988,0.0,225.0468852,27.06666692,7.933333397,4.610000134,26.33255545,1.299379294,20.13333321,222722.209,1.463155086,20414.13062,329603.2878,1590.074989,2.470683737,21.00648403
452.9995476,1.232071425,0.066528572,156.7114121,164.579656,162.9663836,162.4320787,152.893912,0.082164287,0.75802199,0.551985528,0.866677664,0.758043803,0.875110125,0.0,264.6578992,27.20000013,7.966666857,4.710000038,26.3377943,1.272581006,19.79999987,221539.9141,1.436027785,19694.22746,324271.1159,1418.174995,2.314142131,20.60458652
491.2157673,1.313999971,0.067000002,113.2305066,132.6702595,139.7575903,112.344101,106.6406106,0.082999999,2.379185691,7.644520825,2.64481923,2.420089602,2.565429062,0.833333333,315.0870921,27.5,7.599999905,4.510000229,21.59446247,0.244083181,19.20000076,64878.30526,0.26267162,4065.733414,67049.27345,386.7749939,0.565022882,20.29294562
520.5560329,1.982636354,0.078909092,172.7020369,188.2229532,184.4816014,189.7307981,153.1586793,0.107363637,2.011694166,5.297878381,2.371071527,2.100140311,2.33169239,0.375,234.1577791,23.14999962,6.76666673,,22.98798251,0.860134405,17.5666666,183796.1781,1.055485624,10725.03578,221037.8633,859.4999952,1.524027782,20.60647154
406.532448,0.792399999,0.057933333,139.7005246,155.6464647,147.3883025,152.9211013,140.7453016,0.061799999,0.730482104,9.027683645,0.922684014,0.723814398,0.900126984,0.0,234.3072249,26.63333321,7.433333238,4.480000019,25.78866363,1.089325209,20.10000038,224442.623,1.339214151,19517.93567,326438.1914,1575.749996,2.637147314,21.74249355
420.7960983,0.781486662,0.05804,165.2039458,166.9492664,174.712286,166.1892408,159.4737593,0.089146666,0.908291024,0.579362677,0.976825108,0.895674013,0.976759431,0.0,272.3733482,27.13333384,7.966666698,4.71999979,26.38570515,1.190155665,19.16666667,225400.8066,1.436539938,20811.92977,335784.9831,1532.774998,2.474984102,21.23364139
410.0063332,0.820128573,0.057735714,152.9429747,169.0536925,162.9418411,165.1861502,156.1932869,0.083721429,0.830493413,0.754823302,0.941091249,0.808291924,0.952849582,0.0,258.7403437,27.36666679,7.866666794,4.630000114,26.62365532,1.232967918,20.46666654,225942.5391,1.452844118,20849.2876,339384.7773,1590.074997,2.357540786,21.55889122
419.9313661,0.841923081,0.058538461,138.4894342,155.5872116,144.9744479,150.1000703,141.2657903,0.070692309,0.762699947,2.113799361,0.907257286,0.725696114,0.923859137,0.0,249.2491385,27.46666718,7.633333365,4.670000076,26.85676797,1.244126156,19.69999949,227862.1667,1.459982634,21161.05745,339702.5703,1532.775013,2.460418171,21.84943112
413.1657618,0.728428564,0.059285714,120.4934505,136.2738756,127.1724971,138.9800504,123.5496085,0.059785715,0.759705377,0.859197338,1.03260607,0.789221642,1.0299945,0.0,272.7206688,27.53333346,7.666666508,4.769999981,27.0050594,1.240643526,19.96666654,223546.4316,1.461612289,21301.27865,336850.737,1647.374992,2.430008677,21.46744943
419.08388,0.636628564,0.057807143,122.7374194,129.8311841,126.3147936,128.4616343,120.5479911,0.051357143,0.745107,0.869232562,0.959749232,0.789828887,0.958408584,0.0,231.4373957,27.46666654,7.966666857,4.590000153,27.15182273,1.19163463,19.93333308,214971.6966,1.460951368,21450.20028,324678.9661,1676.024994,2.379561401,21.72626607
412.5664747,0.679450001,0.057721429,120.0925557,130.6371142,129.5681254,131.9049937,122.9618651,0.057964286,0.689954167,,0.946248668,0.755608618,0.911288825,0.0,206.3418318,27.63333384,8.033333619,4.71999979,27.1250356,1.268233205,20.86666679,217391.0977,1.481670732,21448.4943,329822.4245,1676.024986,2.408020145,21.4759899
418.3494891,0.600149998,0.056285714,124.7150056,133.2483823,132.938852,134.2659671,125.7071842,0.055214286,0.711899879,,0.936195078,0.762617702,0.918596759,0.0,189.0526867,27.13333384,8.100000064,4.670000076,26.94165516,1.292443285,20.20000076,216497.1367,1.498575235,21429.71053,329595.9167,1590.074997,2.439419941,21.14627655
414.578196,0.61901428,0.056714286,130.0253795,139.6368275,137.1193943,138.9291728,131.1265596,0.061278572,0.697972444,5.765328236,0.911119622,0.740575415,0.906343088,0.0,195.5800648,28.10000038,8.199999809,4.690000057,27.49127571,1.297483062,21.00000064,215351.5651,1.493894825,21360.41593,327929.5026,1647.375,2.458829022,21.38803482
412.815088,0.78373571,0.058542856,128.6654189,136.3052422,137.1740777,135.174242,130.2878106,0.06885,0.712567245,2.709718337,0.915004976,0.763373089,0.897737203,0.0,181.1708304,28.03333282,8.133333206,4.760000229,27.48975229,1.288803225,20.66666667,217042.2109,1.507882521,21158.01131,329665.2018,1604.399994,2.359649772,21.35074925
409.2021359,0.826093332,0.059440001,124.8010159,134.935552,130.5011241,140.348937,127.2069998,0.063220001,0.938089862,21.08293532,1.190719269,0.995197274,1.191172741,0.0,185.052728,28.13333321,8.26666673,4.739999771,27.43792828,1.212137714,21.16666667,216358.9811,1.470445514,20684.3468,328788.7135,1604.399982,2.41645191,21.39806994
409.739635,0.652806673,0.058853333,128.0261443,138.2869504,133.6602465,137.9477272,130.0491063,0.060213333,0.699619524,5.214182794,0.926220899,0.74882745,0.917809044,0.0,195.8482253,28.20000013,8.333333015,4.75,27.44032947,1.25278304,19.96666718,216440.3503,1.51176622,21487.78931,331548.776,1676.025002,2.500975517,21.68205961
416.8379908,0.626666669,0.057333334,135.7974641,143.4369297,142.7831043,145.6924171,134.0736183,0.064533334,0.715910072,13.0645098,0.943692242,0.773547048,0.926451263,0.0,203.0136185,28.36666743,8.066666921,4.71999979,27.66887474,1.282126149,20.59999975,213621.6823,1.493578712,21456.41187,332152.9375,1690.349983,2.480100024,21.19550848
407.0256505,0.686092849,0.057528572,129.4747467,136.9222202,136.5914361,138.8654674,128.1628393,0.066342858,0.744929167,15.2310214,1.001082972,0.800761399,0.966946987,0.0,223.2717641,28.23333295,8.066666762,4.71999979,27.51581573,1.257891198,20.40000025,214990.778,1.453726282,21262.08976,328758.0924,1610.130001,2.478369962,20.84025033
416.1814186,0.633390914,0.055172727,124.43584,126.9697987,129.0224053,129.3087206,115.7416186,0.059954546,1.445421296,62.04321923,1.847617018,1.584198115,1.764810748,0.25,207.326067,27.5,7.850000143,4.75,25.72970192,0.980601987,19.60000038,174727.4212,1.139104413,16037.50342,254838.213,1303.575,2.014725974,22.61087672
416.4564625,0.655314292,0.055814286,131.8216286,136.6009391,134.5207516,138.8926067,127.410909,0.059985714,0.829558499,11.8874563,1.046734549,0.906481475,1.024775751,0.0,184.4965878,26.90000025,8.200000127,4.769999981,27.33517019,1.246553252,20.20000013,216818.1354,1.492043381,21381.23348,319208.0,1618.725002,2.480272977,21.14557083
410.9692498,0.679707148,0.058214286,128.9276501,135.3272775,134.1766558,140.6208591,127.4100847,0.066664285,0.782848087,19.49711943,1.024570659,0.837669328,1.015001727,0.0,206.4208921,27.40000025,8.399999619,4.739999771,27.43852774,1.219339699,20.83333333,215590.1504,1.485918413,21178.05143,316061.2786,1719.000008,2.461893652,21.34642378
423.4570789,0.55562143,0.052828571,134.409881,143.386981,138.9309206,143.1181943,132.1253885,0.057385714,0.719441647,5.504065742,0.933141731,0.761843123,0.926121935,0.0,212.2714653,27.5,8.466666857,4.78000021,27.54965742,1.173383504,21.09999975,215337.0273,1.436028436,21345.17879,316788.4036,1547.099991,2.429966609,21.15339756
428.927628,0.673535709,0.05255,132.7378511,139.8176111,137.6482366,140.8755531,130.2970603,0.068342857,0.71367992,1.82433384,0.931467302,0.770366726,0.911934428,0.0,219.8097566,27.50000064,8.5,4.670000076,27.56194671,1.266785319,20.93333308,216260.7148,1.464332749,21496.71826,326289.9896,1518.449982,2.365914884,20.87577573
414.4814799,0.785306664,0.057406667,135.5129073,143.6011887,142.1849464,142.3007326,134.1854076,0.084506668,0.710643227,4.528366363,0.931661737,0.773989692,0.902773142,0.0,269.1653347,27.93333308,8.666666667,4.75,27.36998232,1.34348322,19.66666667,215390.1432,1.535596639,21034.25326,330463.5938,1633.049988,2.442410368,21.00652997
407.5317498,0.87249999,0.06034,131.7617098,137.9137033,129.1261292,134.7723357,123.5425971,0.07042,0.799387373,0.646140936,1.057228992,0.856736871,1.036157178,0.0,407.0024935,28.13333384,8.300000191,4.800000191,27.7541724,1.32563445,21.79999987,215673.1204,1.518740416,20957.11466,334719.0846,1581.48,2.408526795,21.10614443
417.7913567,0.67481428,0.054428571,122.7041763,126.2101682,120.5066713,125.2221276,116.2099234,0.061628572,0.767208104,0.777823232,1.039307517,0.847114635,1.010843165,0.0,357.7230237,27.63333321,8.066666921,4.710000038,27.47342324,1.277292808,20.83333333,218622.6243,1.461352448,21140.49146,332915.9049,1489.799999,2.514799116,20.92324503
424.7766838,0.708128572,0.054257144,135.1967999,143.8157438,133.2935378,141.3372997,128.5792758,0.060771429,0.730629914,6.340756466,0.930792419,0.762168805,0.952019853,0.0,279.0841592,28.03333346,7.966666857,4.590000153,27.06901153,1.276142354,20.36666616,219475.3418,1.464429403,20664.49768,330257.401,1504.125,2.418758616,20.93351269
418.2322537,0.767321429,0.059321429,136.8263804,141.9460732,140.1562513,142.7900581,132.8696642,0.070085715,0.738210497,15.49661589,0.959132617,0.809773246,0.922813495,0.0,275.4263198,26.96666654,7.700000127,4.650000095,27.17880368,1.29188859,19.79999987,218006.6934,1.469242101,21006.48307,333596.4727,1489.799992,2.425530374,20.8470343
437.195121,0.771492856,0.056471429,127.6968473,131.191728,130.6179196,134.5012293,126.7353786,0.065621428,0.839117646,7.895163536,1.040944089,0.887524476,1.024376554,0.0,242.9387004,27.73333359,7.933333397,4.619999886,27.48607039,1.309179395,20.19999949,218383.5723,1.479940404,21467.17106,335957.25,1561.424999,2.386530902,20.81676245
407.4598636,0.713378574,0.055007143,130.4737336,134.4697472,137.465655,142.5396967,131.1981112,0.056592857,0.772288772,,0.961227839,0.826195712,0.925531362,0.0,200.0281728,27.29999987,8.066666603,4.659999847,27.01011793,1.2931927,19.13333384,219396.2064,1.459725693,21308.72078,333238.9414,1518.449986,2.279368843,20.679111
416.4116081,0.657049995,0.05200625,136.7843904,140.9599368,141.4190146,143.8320389,135.0422516,0.057881251,0.698015417,13.97374614,0.906900788,0.751345105,0.87812791,0.0,231.208999,27.26666705,7.866666794,4.730000019,27.25142058,1.264499798,19.76666641,219168.8646,1.460526551,21380.21639,333146.3451,1633.049984,2.37943786,20.49588815
418.9406187,0.693385716,0.054657143,138.9839382,149.4128354,142.6884832,150.8667501,137.2968645,0.065764285,0.763015516,8.541989326,0.995136919,0.808500402,0.973888362,0.0,251.9517053,27.39999962,8.000000159,4.849999905,27.40242561,1.311006953,19.69999949,219634.8444,1.494344334,21450.8737,334675.1484,1504.124996,2.40546218,20.35055351
416.0617661,0.725615391,0.054076923,139.9559876,146.6748613,145.6735163,150.4132875,139.5871576,0.067469231,0.832644848,5.738822207,1.052539408,0.89428332,1.021832009,0.0,239.9976368,27.06666692,7.866666635,4.78000021,27.56376767,1.30863598,19.46666718,219890.9831,1.494686335,21427.98047,332870.9193,1475.474995,2.49581844,20.33047779
411.1851866,0.770891666,0.056966667,132.518973,137.6691573,135.6041066,139.3824313,127.9359878,0.072266667,1.136520259,33.54201927,1.331357303,1.197783984,1.328492098,0.166666667,219.882473,27.75,7.799999952,4.849999905,26.06094639,1.144629376,18.69999981,192488.0374,1.292603558,17415.88373,277825.5668,1317.899992,2.038600191,20.09065231
408.9908253,0.858092313,0.058446153,126.664677,139.4057258,133.5875966,138.2948538,132.2722324,0.065630769,0.704607231,1.31086804,0.906959491,0.738958038,0.885437089,0.0,235.7120202,27.5,8.066666762,4.690000057,27.11542344,1.332108214,19.86666679,221788.0273,1.517212371,21467.01489,323074.3906,1547.100006,2.450096593,20.68121878
