Количество чугуна (т),Удельный расход кокса (кг/т),Расход холодного дутья (м³/ч),t горячего дутья (°С),Расход природного газа (м³/ч),t природного газа (°С),Содержание кислорода в дутье (%),Расход пара на увлажнение (т/ч),Перепад давлений общий (ат),t чугуна на выпуске (лётка 1) (°С),t чугуна на выпуске (лётка 2) (°С),Давление колошникового газа (ат),Перепад давлений нижний (ат),Перепад давлений верхний (ат),Выход колошникового газа (м³/ч),Положение клапана малый снорт (%),t колошникового газа 1 (°С),t колошникового газа 2 (°С),t колошникового газа 3 (°С),t колошникового газа 4 (°С),t колошникового газа в пылеуловителе (°С),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м),CO в колошниковом газе (%),CO₂ в колошниковом газе (%),H₂ в колошниковом газе (%),t периферийных газов 1 (°С),t периферийных газов 2 (°С),t периферийных газов 3 (°С),t периферийных газов 4 (°С),t периферийных газов 5 (°С),t периферийных газов 6 (°С),Уровень засыпи (север) (м),Уровень засыпи (юг) (м),N₂ в колошниковом газе (%),Шлак,Чугун.Cr,Чугун.Mn,Чугун.P,Чугун.S,Чугун.Si,Чугун.Ti,Чугун.V,Чугун.C,Шлак.Al₂O₃,Шлак.CaO,Шлак.FeO,Шлак.Ko,Шлак.MgO,Шлак.MnO,Шлак.NaO,Шлак.S,Шлак.SiO₂,Шлак.TiO₂,Бар М10,Бар М25,Влага,Зола,Кокс +80 мм,Кокс -25 мм,Кокс 40-25 мм,Кокс 60-40 мм,Кокс 80-60 мм,Летучие,Сера К,Углерод,CRI,CSR,Fe,FeO,S,SiO₂,CaO,MgO,Al₂O₃,TiO₂,Osn,P,Zn,Cr,MnO,O₂ в горячем дутье,Доля агломерата,Колошниковый газ (CO₂),Колошниковый газ (CO),Колошниковый газ (H₂)
5102.374,447.1443252,234251.2826,1153.087346,18781.0979,16.66879471,26.78045424,2.560251508,1.526153391,1414.387726,1414.283911,1.244135196,1.451147576,0.275379331,328794.8724,16.52898598,162.3208294,164.1720486,173.2821089,159.4625305,163.5319761,0.886085923,1.0510134,25.45629954,21.37047426,6.808422009,523.3581556,354.3406092,427.8690338,338.7854983,328.6608327,314.1377029,1.007684355,0.811053072,45.73437881,1465.099953,0.038714285,0.247428572,0.057,0.018071429,0.718571424,0.074928572,0.091000001,4.739999771,11.69999981,38.66666603,0.239999997,0.859999994,8.149999936,0.240500003,0.840000004,0.733333349,38.04999987,0.903333336,8.449999809,87.875,3.350000024,12.70000029,33.05000114,1.299999982,2.724999964,20.875,42.05000019,1.449999988,0.540000021,83.06999969,32.0,50.79999924,55.49374938,10.42500001,0.0508125,6.204374969,11.29187495,1.927500002,1.543749996,0.255624997,1.82024999,0.0265,0.04675,0.0274375,0.278750001,26.96666654,0.656,19.06666692,23.56666629,8.199999968
5226.146,429.1570649,232738.959,1152.382751,18682.70361,19.53817701,26.84368634,1.998121672,1.545698886,1432.967072,1400.262282,1.240065609,1.472119773,0.276391643,331127.6042,4.975300348,145.4931475,150.5118141,155.5861766,151.3161125,150.0639757,0.874471188,1.011838948,25.70169973,21.43854268,6.825077852,487.3171781,330.8133469,419.3148257,321.8618177,294.1366653,280.5578702,0.984913093,0.786980917,45.40425523,1408.749954,0.039676922,0.262315383,0.061961539,0.016353846,0.851969224,0.092338462,0.093976923,4.809999943,12.03333362,38.45000013,0.23833333,0.876666665,8.333333333,0.219166664,0.885,0.75666667,38.11666616,0.87166667,8.200000048,88.09999847,3.099999964,12.6500001,33.92500019,1.174999982,2.524999976,20.875,41.49999905,1.449999988,0.519999981,84.25,30.5,53.29999924,55.49666595,11.45400012,0.049933334,6.314666828,11.20033318,1.939333308,1.613333317,0.262999995,1.773466659,0.027966667,0.042766667,0.028333334,0.276666673,26.93333308,0.658,20.29999987,23.83333333,7.466666698
5213.788,426.4194632,235019.6764,1153.214834,18854.104,22.46796334,26.56801709,1.998121672,1.51698039,1411.451277,1402.639893,1.222511182,1.444330489,0.271918759,330383.4036,3.707372606,137.33688,146.3268722,155.420653,143.5458161,143.3949505,0.77665175,0.958683995,25.73506649,21.39995241,6.777767758,428.9254328,322.64608,364.4208171,287.669452,281.512125,246.7809143,0.916582845,0.698086833,45.45377827,1535.537468,0.036999999,0.231250001,0.058437501,0.0196875,0.754999999,0.071250001,0.0854375,4.769999981,11.38333321,38.28333346,0.259999998,0.958333343,8.033333381,0.244333332,0.856666674,0.719999999,38.90000025,0.898333331,8.150000095,87.97500038,3.449999988,12.5999999,31.00000048,1.5,2.724999964,22.5999999,42.17500019,1.399999976,0.5,82.97000122,30.29999924,53.79999924,55.3547619,11.61142867,0.052428571,6.376000018,11.39185709,1.926809522,1.542000009,0.26333333,1.787128562,0.025704762,0.04637619,0.030095238,0.272333336,25.96666654,0.679,19.06666692,24.03333282,7.833333333
5258.244,428.6376903,236559.776,1153.557831,18915.43498,22.19999627,26.42886639,2.603670495,1.522762765,1423.502511,1395.918201,1.198112036,1.455851172,0.267527721,331913.5951,4.019500017,137.9586662,143.0659666,149.7706881,138.1909377,141.3668728,0.79513223,0.964268997,25.83985504,21.37106347,6.834712446,413.8180122,329.8138695,369.8624687,288.3079554,287.6342773,260.5037416,0.924763906,0.709478267,45.32054218,1479.187447,0.036813333,0.236999997,0.05738,0.017693334,0.699839997,0.073513334,0.087146667,4.71999979,11.19999997,39.18333244,0.248333332,0.909999986,7.933333476,0.221166665,0.798333337,0.735000004,38.63333384,0.866666665,8.224999905,88.05000114,3.274999917,12.70000029,34.52499962,1.299999952,2.62499994,21.9000001,39.64999962,1.399999976,0.49000001,83.59999847,30.5,53.40000153,55.27500012,11.33125013,0.058270834,6.308250029,11.50916667,2.007604175,1.55297917,0.279083332,1.824672909,0.027083334,0.046810417,0.0283875,0.289833336,26.66666667,0.697,19.96666654,22.99999936,7.199999968
4617.607,438.5655494,215206.0693,1148.592056,16762.42535,23.52774354,26.20601177,2.319214622,1.404696423,1416.843109,1387.974835,1.093599169,1.357994034,0.234255127,309968.2123,5.933176958,135.2495273,144.3800306,149.3759511,136.5866454,137.1264165,0.923815516,1.116854099,25.33415167,20.85531672,6.696813166,386.0234197,293.160862,343.4387932,271.8587939,301.2551772,259.5931244,1.075428014,0.840724458,46.47629722,1549.624954,0.038276923,0.251853843,0.060561539,0.015538462,0.721276914,0.086807693,0.095892307,4.769999981,10.86000004,39.28000031,0.227999997,0.927999985,8.120000076,0.2352,0.867999995,0.744000006,38.33999939,0.968000007,8.174999952,88.17499924,3.5,12.69999981,26.5,1.5,3.62500006,26.25,42.125,1.449999988,0.529999971,82.98000336,30.5,53.29999924,55.31984134,11.39206353,0.053642857,6.299325415,11.38007935,1.967539683,1.560079376,0.271031746,1.807321433,0.025785715,0.050166667,0.027496032,0.298769848,27.10000038,0.704,19.5,23.85000038,7.300000191
5103.165,427.0752653,234023.7624,1153.220322,18756.18319,23.20846609,26.14873783,2.538560493,1.511043241,1420.666429,1409.086975,1.209403088,1.463085329,0.25020641,328617.9766,0.653739571,138.1132132,153.7069283,162.257115,142.1670818,146.3894679,0.85666624,1.039996497,25.38963501,21.23102744,6.885705094,446.3790436,322.6888975,379.7015826,314.3344243,319.5636698,270.6984329,0.990669377,0.766398845,45.85335716,1676.41246,0.036285714,0.234214284,0.057642857,0.016500001,0.747285724,0.072714287,0.090571429,4.710000038,10.75000016,39.01666641,0.246666665,0.855000009,8.150000016,0.223166664,0.836666654,0.708333333,39.0,0.848333339,8.175000191,87.95000076,3.550000012,12.70000029,27.05000019,1.299999952,3.100000024,26.54999971,42.00000095,1.399999976,0.50999999,83.90000153,30.39999962,53.59999847,55.38666674,11.58666665,0.0501,6.331333351,11.286,2.011333311,1.541666663,0.273000003,1.782900004,0.025766667,0.052366667,0.0263,0.283999998,26.23333295,0.703,19.36666679,24.43333371,7.733333429
5057.866,434.1615001,233959.8392,1153.400345,18860.23665,24.23533158,26.05880491,0.450789345,1.518606618,1416.729032,1403.833093,1.185646911,1.468689978,0.251756278,325858.5417,2.156600819,133.9142011,143.9499791,157.5501944,134.4305852,140.1251586,0.780848602,0.990321189,25.22868244,21.36701266,6.875046313,455.4019572,305.022831,358.586689,287.8514786,323.9016991,260.5696519,0.930323546,0.714725897,45.89162286,1479.187439,0.03423077,0.217230769,0.057538462,0.018307692,0.706384608,0.063307693,0.08923077,4.610000134,10.66666667,39.23333359,0.233333329,0.865,7.983333429,0.217833333,0.803333322,0.716666659,39.54999924,0.820000003,8.025000095,88.22500038,3.425000072,12.5999999,27.47500038,1.349999964,2.949999988,23.875,44.35000038,1.349999964,0.529999971,84.22000122,29.89999962,54.59999847,55.37722229,11.32555567,0.045892858,6.333000022,11.37277762,1.928000013,1.532611114,0.267777778,1.796244439,0.025683334,0.052016667,0.025072222,0.28111111,26.09999975,0.706,18.90000025,23.43333308,7.866666794
4981.149,438.9857077,229661.4642,1153.027283,18935.52091,24.11764566,26.02689886,2.560251508,1.574344059,1431.060623,1401.179245,1.210013479,1.522184203,0.261995769,321311.4948,0.68618924,133.1318105,140.1929423,149.171183,129.7425836,138.7806676,0.810392146,0.963876506,25.33677475,21.36727595,6.990864436,372.8295225,283.0437889,346.8973351,286.8096581,281.0481682,243.3261331,0.920640213,0.714026687,45.66761621,1605.974937,0.03314,0.221120001,0.057266667,0.014546667,0.696273335,0.06842,0.086153333,4.849999905,10.5666666,40.21666718,0.221666661,0.836666663,7.783333222,0.192666665,0.74666665,0.733333329,38.86666679,0.764999996,8.399999857,87.64999962,3.699999988,12.39999962,23.0,1.324999958,4.450000048,29.875,41.35000038,1.399999976,0.479999989,84.19999695,31.5,51.40000153,55.42973866,11.25326815,0.051220589,6.280049012,11.30877458,1.943921568,1.517532676,0.266732027,1.801207524,0.026651961,0.049580066,0.027124183,0.28228758,26.83333333,0.705,19.90000025,22.96666654,8.166666667
5159.063,424.1518417,232414.4609,1153.446854,18785.72811,23.06731272,26.00048947,2.603670495,1.560502867,1421.289429,1412.200592,1.21430473,1.522450159,0.247309744,326794.1302,0.633690166,135.6460126,135.9518331,145.3291594,135.0184107,137.176376,0.863542316,0.96569477,25.55076051,21.10712091,6.884183784,450.6690241,316.8850072,387.1366984,305.9890722,300.0481993,263.2333221,0.938233378,0.749207062,45.82860502,1577.799934,0.034428572,0.233571427,0.060928572,0.014142857,0.852857147,0.082571428,0.094071429,4.590000153,10.4714286,39.7428578,0.24857143,0.885714284,7.757142884,0.189428572,0.82571429,0.712857153,39.0142855,0.77285713,8.375,87.82500076,4.0,12.44999981,26.42500019,1.575000018,3.949999928,26.5250001,41.52500057,1.349999964,0.519999981,83.76000214,30.39999962,52.20000076,55.47170312,11.83598901,0.049313187,6.228901076,11.32170323,1.970494493,1.487774728,0.260796705,1.818137369,0.025453297,0.054214286,0.024607143,0.279862638,26.4666659,0.701,19.56666692,23.23333295,7.73333327
5152.395,428.3055585,232012.4661,1153.782725,18830.57218,25.19496532,25.97418388,1.554908514,1.528581341,1411.936523,1419.438552,1.205790217,1.484821697,0.247685487,326375.8333,4.266843657,138.9786841,137.1412942,147.1576637,139.3843985,137.0093063,0.900715033,1.008577103,25.83387454,20.99588315,6.768818001,384.756087,272.4800358,335.5875638,282.8140399,259.7381814,245.9913197,0.980074093,0.802105727,45.77726014,1648.237457,0.033984616,0.214869232,0.055561539,0.019676923,0.708576918,0.060015385,0.089153846,4.800000191,10.37999992,38.29999924,0.25,1.057999992,7.760000038,0.235999998,0.873999989,0.680000007,40.41999969,0.836000001,8.299999952,87.75000191,4.49999994,12.6500001,26.67500019,1.299999952,3.474999905,27.45000029,41.10000038,1.399999976,0.50999999,83.18000031,31.29999924,51.79999924,55.50381969,11.39246523,0.048738971,6.263263871,11.29409717,1.947152788,1.483020845,0.26329861,1.804125003,0.024649306,0.053076389,0.025736111,0.278159721,26.76666641,0.703,19.70000013,23.46666654,7.399999936
4978.624,444.4367295,236018.6536,1153.322535,18903.11906,23.53293943,25.85169204,2.319214622,1.493520906,1394.497925,1405.731323,1.206605996,1.429349144,0.261005178,332577.5182,2.611838953,153.2784866,160.42781,168.7411842,147.5198949,150.6002824,0.889807001,1.074191285,25.56089473,20.97915085,6.952359319,442.6555837,293.1087507,371.8452136,314.0868886,303.1175715,277.8073368,1.043820557,0.8074803,45.88086081,1422.837479,0.034461539,0.209999999,0.054153846,0.021384615,0.60076924,0.053307693,0.090692308,4.599999905,10.41666667,38.59999975,0.279999996,0.959999979,7.916666667,0.267666658,0.816666653,0.679999997,39.64999962,0.895000001,8.224999905,87.72499847,3.850000024,12.44999981,25.9749999,1.299999952,3.62499994,27.20000029,41.90000057,1.349999964,0.5,84.37000275,31.0,52.40000153,55.7439394,11.7636797,0.04860065,6.183647216,11.13275975,1.908181808,1.45583334,0.260898267,1.801136362,0.02387013,0.05337013,0.025761905,0.28448052,26.5,0.707,19.63333384,22.89999962,7.866666794
4990.451,441.098034,236192.1087,1153.796107,18799.01563,23.17866174,26.02556992,1.825400949,1.497137512,1406.676127,1386.708577,1.201166883,1.461760208,0.235937389,330556.4635,17.63800049,160.1470143,171.3243287,175.0999368,156.3242683,157.1315371,1.364574877,1.585133587,25.53885555,20.97033652,6.830110808,463.0555509,276.7437477,357.6199684,319.6101367,309.0008437,293.0845146,1.545927994,1.278602098,46.02365637,1521.449944,0.035066666,0.2222,0.058066667,0.015133334,0.752199992,0.073933333,0.093000001,4.75,10.89333328,39.10333316,0.226666667,0.906666666,7.991666635,0.208500003,0.86499999,0.718333334,38.98999977,0.813333342,8.224999905,87.90000153,4.774999857,12.44999981,25.27500057,1.299999952,3.449999988,28.67500067,41.30000019,1.399999976,0.5,84.19999695,31.10000038,52.20000076,55.52142844,11.35357154,0.053721429,6.260714252,11.22785719,1.98042858,1.478928584,0.2655,1.795328561,0.025121429,0.057721428,0.02555,0.277142859,26.53333346,0.705,19.76666641,22.83333333,7.366666635
4607.456,427.6695313,221092.3965,1154.010076,17654.39185,22.70179355,25.80180319,1.846045176,1.542845438,1433.601955,1386.708577,1.185222745,1.451982533,0.291008572,309817.5794,25.93224072,186.0773627,196.586635,185.9833279,179.0818946,182.3216801,1.367882858,1.47236672,25.9593219,19.9732252,6.753851175,609.7210709,456.3602371,549.7237549,436.349336,299.0577723,334.8641701,1.46996733,1.197408515,46.66860231,1493.274963,0.033846155,0.225692307,0.067461539,0.013384616,1.157923075,0.101692307,0.08776923,4.869999886,10.79999987,40.38333321,0.243333335,0.574999993,8.249999841,0.173833335,0.74666668,0.771666676,38.58333333,0.676666667,8.275000095,87.69999886,3.699999988,12.44999981,26.80000019,1.299999952,3.275000036,27.82499981,40.80000019,1.399999976,0.529999971,83.5,31.20000076,52.0,55.58928571,11.50714285,0.050083334,6.241785731,11.28357145,1.886785716,1.481428572,0.258928569,1.80825001,0.022857143,0.055678572,0.026857143,0.282857144,25.83333333,0.703,17.79999987,23.46666718,7.26666673
5162.789,438.2559541,235001.2142,1188.398132,19001.8339,22.58103943,25.80212283,1.913113534,1.482709005,1407.812754,1419.438552,1.21921204,1.345424523,0.322682079,332745.0781,14.92190933,149.1894267,167.2278455,159.779871,149.1169434,154.9128291,1.170758819,1.333501145,25.54023067,20.87558866,7.007161816,393.1748174,304.5708504,383.0503845,321.0479266,300.5559006,253.1214345,1.319356389,1.042676141,45.93979851,1690.499985,0.033064286,0.209885714,0.057892858,0.018278571,0.764157142,0.063149999,0.085635715,4.690000057,10.41666667,38.91666667,0.226666664,0.929999997,7.950000048,0.218500003,0.87166667,0.715000004,39.75,0.796666662,8.525000095,87.30000114,3.650000036,12.75,26.95000029,1.37499997,3.375,26.99999952,41.29999924,1.700000048,0.5,83.44999695,32.79999924,48.79999924,55.45277766,11.59131947,0.050163195,6.305972209,11.34982645,1.95229166,1.484201386,0.262673607,1.800027777,0.024284722,0.056704861,0.026388889,0.280312502,26.76666705,0.707,19.13333384,23.43333371,7.466666698
4973.325,448.0304696,230475.8281,1153.823863,18582.84766,23.44719323,25.79327218,2.219880581,1.611136387,1436.666011,1410.273085,1.201279476,1.525932958,0.295093529,326706.0013,13.96767391,154.4477228,158.4696846,162.816508,160.370821,161.9429264,1.001982182,1.134464612,25.52266868,20.85500256,6.980195602,365.2360929,283.9748967,365.6530482,339.5327454,324.325325,294.9384969,1.092165147,0.903480493,46.00595252,1521.449982,0.033153847,0.247153847,0.05323077,0.018,0.643923067,0.058769231,0.090846153,4.760000229,10.64999994,39.45000013,0.224999997,0.803333342,7.599999984,0.26433333,0.803333342,0.721666664,39.46666654,0.86833333,8.366666794,87.40000153,3.46666654,12.6500001,31.5,1.299999952,3.599999984,23.86666679,39.73333232,1.699999988,0.5,82.73999786,32.79999924,48.70000076,55.37083334,12.36347237,0.044240196,6.3608333,11.32847223,1.980972212,1.511805577,0.267361113,1.783777765,0.024527778,0.055527778,0.024555556,0.270694445,26.33333333,0.713,19.40000025,22.60000038,8.166666667
4720.171,453.2257134,226566.4896,1153.546727,17480.07092,24.55909808,25.53680968,2.219880581,1.598901848,1428.961263,1392.353278,1.218503927,1.517622019,0.289530744,319552.8516,16.09594731,164.0498918,165.9982166,177.164608,169.6675231,172.1837088,0.909085743,1.041574436,24.90527312,20.79073675,6.851543089,406.3912557,305.8863118,430.6336021,393.3813044,358.0985883,347.9548136,0.99713852,0.811335924,46.8106761,1394.662468,0.032658334,0.89576154,0.054875,0.017225,0.766041666,0.066616667,0.094241668,4.760000229,10.93333324,38.0,0.223333331,0.968333334,7.966666778,0.173833335,0.906666656,0.695000003,39.5,0.86833333,8.25,88.04999924,3.524999976,12.69999981,41.35000038,1.299999952,3.800000072,17.79999924,35.75,1.700000048,0.479999989,84.02999878,32.20000076,52.40000153,55.45964042,12.32728773,0.046419935,6.315016341,11.30392157,2.025702586,1.49478757,0.267352945,1.790449346,0.02609804,0.055955883,0.02373366,0.266666666,27.03333282,0.713,19.09999975,23.63333321,8.133333365
4824.358,448.9699896,229509.8496,1152.917933,18353.82023,24.7958746,25.52735225,2.28751117,1.555918043,1423.037059,1419.438552,1.226985122,1.466618548,0.290338622,327717.6341,14.29571495,168.1609255,170.4430383,181.2401002,174.0805658,173.2818241,0.955200175,1.090884539,25.21431335,20.65857943,7.058311363,516.9902649,351.5440483,443.4381345,383.1604843,351.3163783,356.4950943,1.030151991,0.853813581,46.42536831,1394.66246,0.032438462,0.209885714,0.055823077,0.016684615,0.742530768,0.069607693,0.093269232,4.670000076,10.80000003,38.29999987,0.244999995,0.913333337,8.23333327,0.361666662,0.829999993,0.701666663,39.03333282,0.87166666,8.525000095,87.52499962,3.324999988,13.0,42.14999962,1.274999976,2.724999964,17.77499986,36.07500076,1.550000012,0.5,83.90000153,32.20000076,50.0,55.51416623,12.55666677,0.046808334,6.205249969,11.2785833,1.998749992,1.479833333,0.266166669,1.817933338,0.023375,0.0589,0.026383334,0.281416668,26.23333295,0.713,18.23333359,22.46666654,7.733333429
4767.26,450.0875495,224360.0716,1153.2889,18695.19393,23.77126082,25.48796479,1.281982422,1.611854454,1427.87339,1410.273085,1.231475343,1.533254166,0.288933267,322177.3021,11.39759058,165.6249517,162.875274,178.051253,169.7707151,170.7942759,0.947833322,1.065951074,25.18814747,20.65953946,7.217428704,438.2201869,324.9995969,435.7795766,359.9923795,344.4722646,331.649718,1.009866652,0.855325607,46.29259507,1535.537445,0.032733334,0.247153847,0.057133333,0.014733334,0.791266664,0.0756,0.089600001,4.840000153,10.31666676,38.48333232,0.259999998,0.943333338,8.450000286,0.647166659,0.876666665,0.690000008,38.71666654,0.841666659,8.575000048,87.25,4.149999917,12.75,40.44999981,1.274999976,2.949999928,17.92500019,37.39999962,1.449999988,0.529999971,83.27999878,32.09999847,50.29999924,55.45309525,12.35452391,0.045647619,6.304357189,11.30578576,2.032214264,1.465523818,0.259238097,1.793930952,0.025626191,0.058042857,0.024026191,0.270595237,26.86666616,0.713,19.23333359,23.26666641,8.299999873
4681.127,437.6948218,217724.2995,1153.16274,18150.4751,22.01760427,25.20709936,1.913113534,1.612109909,1423.758247,1392.353278,1.233716557,1.525631214,0.29595067,312234.5182,22.88355034,163.3443508,162.3578116,171.824873,165.2580026,164.2928162,1.075120402,1.199352478,24.607222,20.6842711,7.377854685,507.7835248,327.1822624,447.871713,342.2223244,289.0302353,326.3177897,1.1271506,0.973761953,46.67556508,1338.312469,0.034133334,1.031066684,0.054600001,0.015533334,0.652200003,0.063333333,0.088000001,4.880000114,10.31666676,38.0,0.229999999,1.066666673,8.649999936,0.6215,0.916666677,0.681666672,38.79999987,0.898333331,8.349999905,87.44999886,3.49999994,12.94999981,35.39999962,1.299999952,3.450000048,19.62500048,40.22499943,1.399999976,0.49000001,83.16999817,31.5,51.40000153,55.41098932,12.50851664,0.047123627,6.359038473,11.29082418,2.092060427,1.488214287,0.269148352,1.776049447,0.025021978,0.060104396,0.024651099,0.275714288,26.86666679,0.709,19.03333282,23.09999975,7.699999968
4791.628,447.0187965,224526.7337,1153.168371,17687.49231,21.65518371,25.36208653,0.319155652,1.605833461,1401.640625,1400.700417,1.209317396,1.514709483,0.299386613,320109.4154,13.46688531,144.7211936,154.0891368,158.0103836,147.6470292,152.5599686,1.246072024,1.412415718,25.01213058,20.81890011,6.738035778,436.9479014,264.3611813,392.2727458,336.5849393,273.0030607,284.069046,1.34409981,1.179736291,46.76948182,1634.149971,0.033046667,0.696574998,0.054586666,0.016486667,0.607079999,0.063306667,0.091300001,4.829999924,10.45000013,38.38333321,0.265000001,0.99,8.75,0.247666667,0.859999994,0.689999998,38.7999986,0.933333327,8.900000095,86.52500153,3.674999952,13.0,35.75,1.299999952,3.349999964,19.6500001,39.95000076,1.5,0.469999999,83.56999969,32.90000153,48.70000076,55.32941235,12.09705894,0.052205883,6.342058841,11.39705885,2.07999998,1.497647072,0.265294117,1.797647059,0.02532353,0.056588236,0.023470588,0.273235296,26.06666629,0.704,18.63333321,23.53333346,8.066666921
4978.246,445.8531545,225670.8906,1153.879603,18495.57943,22.67035651,25.8504955,2.16443942,1.605127181,1407.223755,1426.397217,1.206572006,1.515368958,0.298093521,322344.3516,7.858702362,130.7570006,138.3088395,145.8650459,136.2369394,139.2721647,1.202878917,1.338498245,25.42203212,21.07645758,6.914329131,355.0454191,250.6373227,314.992986,292.628034,278.489591,246.8185069,1.286460506,1.134801815,45.93915828,1577.799973,0.035,0.380500002,0.056285714,0.012642857,0.661999996,0.071785714,0.091928571,4.739999771,10.43333324,39.38333321,0.248333332,1.056666662,8.316666603,0.361666662,0.911666662,0.698333323,38.33333333,0.901666661,8.924999714,86.39999962,4.199999988,13.05000019,33.47500038,1.299999952,3.25,20.17500019,41.80000114,1.5,0.49000001,82.87999725,33.0,48.59999847,55.16294633,12.13035716,0.049995536,6.394285734,11.51625006,2.100000001,1.494464302,0.270580355,1.801200894,0.0255,0.059272321,0.023803572,0.267098212,27.43333308,0.713,19.23333295,22.66666667,7.533333302
5000.504,440.2667761,226919.041,1153.102117,18827.71501,23.71946414,25.99526858,1.562537397,1.606430759,1390.726501,1419.815094,1.200407073,1.515586937,0.299536246,323223.2695,10.21561075,142.7042926,139.921258,151.8413811,141.3524036,145.50057,1.06772319,1.166308577,24.97356542,21.31764507,7.12120835,375.0975863,274.6238874,327.6025747,287.2739429,293.6781044,267.0853539,1.127874337,0.979171194,45.93399795,1704.587471,0.033733334,0.2496,0.0574,0.0162,0.646400005,0.060533333,0.089666667,4.789999962,10.23333311,39.23333359,0.279999994,0.949999998,8.233333588,0.234333334,0.856666674,0.691666683,39.63333321,0.873333315,8.424999952,87.625,3.700000048,12.80000019,33.05000019,1.299999952,3.799999952,21.07500029,40.77499962,1.699999988,0.519999981,83.62000275,32.20000076,50.0,54.98621335,12.33235311,0.048477941,6.594687504,11.70261025,2.09312498,1.479669112,0.274025732,1.775764721,0.02622978,0.059064339,0.024474265,0.263235296,27.19999949,0.711,19.66666667,24.0,7.599999905
5055.489,442.7090827,227497.6159,1153.280009,18866.86271,23.11888329,26.12200022,0.319155652,1.594811355,1434.136292,1417.57895,1.209451954,1.532971114,0.272456316,324659.0885,7.504524885,138.4537818,137.2973067,148.9751587,142.2179209,144.9684413,1.046679397,1.14219751,25.88312125,21.25232148,6.916676164,333.0603574,242.8622481,293.7097015,265.3165277,271.9416351,244.6984755,1.095539602,0.956936412,45.29747613,1831.374969,0.033800001,0.323466669,0.058266667,0.0146,0.681399987,0.067000001,0.090600001,4.769999981,10.11666679,39.66666603,0.246666665,0.88166668,8.050000111,0.247666667,0.821666668,0.723333349,39.71666654,0.841666669,8.299999952,87.87500191,3.149999976,12.94999981,33.47500038,1.299999952,4.149999976,20.70000029,40.375,1.449999988,0.519999981,83.5,31.39999962,51.5,54.87397059,12.05720591,0.046591177,6.515970593,11.80741179,2.040911728,1.505279415,0.279117646,1.812952941,0.02494853,0.055810294,0.024813236,0.275499999,27.23333359,0.705,19.33333333,23.76666641,7.633333206
4821.374,445.9285417,221821.748,1153.261373,18235.9563,22.02593509,26.07314531,1.676040415,1.589418511,1425.08886,1406.245388,1.195922514,1.535027742,0.266194028,317193.2708,18.42284807,142.4218012,141.009195,153.3631026,142.9470282,147.241704,0.985415633,1.115712489,25.57780178,21.50019089,7.388024271,387.9472802,296.4689884,341.2167104,304.7318401,274.6034514,259.3824272,1.05748226,0.897580909,44.88391336,1676.41246,0.033352942,0.845533339,0.062823529,0.015,0.87388235,0.078705883,0.088529412,4.630000114,10.30000003,38.71666654,0.224999999,0.946666668,7.850000064,0.425000007,0.908333331,0.698333343,40.06666692,0.844999999,8.274999857,87.64999962,3.625,12.9000001,37.44999981,1.199999988,2.62499994,19.80000019,38.92500019,1.699999988,0.50999999,82.98000336,31.60000038,51.09999847,55.07829684,12.02280228,0.049398352,6.509890093,11.60695052,2.043928539,1.513461535,0.278434067,1.783192309,0.025439561,0.048107143,0.023975275,0.267829669,27.13333321,0.702,20.06666692,22.83333333,7.633333206
3025.521,461.1728016,173118.994,1088.042058,10790.27715,27.44558088,24.32148878,0.540194844,1.146340406,1404.914944,1426.397217,1.322855338,1.15339272,0.149804764,224055.4854,28.66738311,236.9171817,240.7845465,241.3181114,235.4214058,215.8620447,2.612619917,2.208896677,24.45922923,18.49464266,5.331504335,649.7232025,580.7744776,684.5366516,656.8608108,525.4057287,561.535525,1.05748226,1.722661592,51.06579892,1010.684956,0.0301,0.278599998,0.074,0.0084,1.4699,0.120700001,0.105599999,4.650000095,11.98333343,39.48333359,0.195000003,0.594999989,9.01666673,0.146666666,0.821666668,0.790000002,37.23333359,0.676666677,8.23333327,88.0,3.50000006,12.55000019,38.16666794,1.299999952,2.866666635,20.33333333,36.66666667,1.449999988,0.519999981,84.43000031,31.5,51.40000153,55.38852914,12.41413247,0.050856037,6.26792648,11.31051485,2.112838242,1.609235272,0.248897058,1.805222064,0.027372059,0.032405883,0.021532353,0.25241176,23.33333333,0.734,16.76666641,23.73333359,6.400000095
2420.14,453.4806346,147832.4747,1093.385345,8143.978603,29.91563137,23.89489428,0.378149459,1.053944868,1409.32048,1410.273085,1.177319374,1.10113433,0.10267812,200692.5451,29.95352758,222.2573802,229.7465865,229.7867661,216.042745,191.8610051,2.61574315,2.13121892,23.14945237,18.92052794,5.291546245,541.8600527,579.5267296,607.3811387,571.8534508,396.2971738,559.2827911,1.095539602,0.979171194,52.14612548,797.1599684,0.032200001,0.2838,0.0759,0.0086,1.404100001,0.106375001,0.119500002,4.5,12.2,39.97999954,0.225999999,0.554000002,8.939999962,0.136,0.792000008,0.750000012,36.75999985,0.657999992,8.349999905,87.64999962,4.025000095,12.5,42.60000038,1.299999952,2.949999988,17.65000057,35.49999905,1.449999988,0.49000001,83.88999939,31.5,51.40000153,55.58771902,12.19000007,0.048378948,6.215912263,11.15847375,2.001052623,1.529087707,0.248736841,1.79558421,0.024850877,0.031591228,0.024149123,0.261403508,23.0,0.732,17.04999924,22.44999981,6.5
